companyName,companyLogo,company_id
Korn Design,https://images.vietnamworks.com/pictureofcompany/09/11180075.png,264
LR-TEK,https://images.vietnamworks.com/pictureofcompany/ae/11106598.png,265
BAT Vietnam,https://images.vietnamworks.com/pictureofcompany/2c/11364270.png,266
Công Ty TNHH Chiến Thắng Trading Việt Nam,https://images.vietnamworks.com/pictureofcompany/33/11190158.png,267
"Epi Vietnam Technologies Co.,Ltd",https://images.vietnamworks.com/pictureofcompany/9d/10327441.png,268
Công Ty TNHH Socotec Việt Nam,https://images.vietnamworks.com/pictureofcompany/6d/11320262.png,269
Hòa Phát Trading International,https://images.vietnamworks.com/pictureofcompany/d4/11032530.jpg,270
Công Ty CP Dệt May Đầu Tư Thương Mại Thành Công (TCM),https://images.vietnamworks.com/pictureofcompany/f0/10055128.png,271
Rxilient Medical Pte. Ltd. Representative Office in Ho Chi Minh City,https://images.vietnamworks.com/pictureofcompany/46/11292552.png,272
Vietjetair Cargo JSC,https://images.vietnamworks.com/pictureofcompany/70/11036938.png,273
Công Ty TNHH Tư Vấn Giáo Dục Và Đầu Tư VISION First,https://images.vietnamworks.com/pictureofcompany/c8/11211500.png,274
Knauf Vietnam,https://images.vietnamworks.com/pictureofcompany/76/11265929.png,275
"B.y.f.a.s Co.,ltd",https://images.vietnamworks.com/pictureofcompany/84/11340963.png,276
Công Ty TNHH LG Display Việt Nam Hải Phòng,https://images.vietnamworks.com/pictureofcompany/51/11127518.png,277
Công Ty TNHH Bao Bì Công Nghiệp Việt Nam,https://images.vietnamworks.com/pictureofcompany/50/10772152.png,278
ITALFARMACO VIETNAM,https://images.vietnamworks.com/pictureofcompany/1b/11288984.png,279
Công Ty TNHH M&C Electronics Vina,https://images.vietnamworks.com/pictureofcompany/4a/10195864.jpg,280
Công Ty TNHH Metal Solutions,https://images.vietnamworks.com/pictureofcompany/71/11376469.png,281
Công ty cổ phần giáo dục HMT Việt Nam,https://images.vietnamworks.com/pictureofcompany/af/11375315.png,282
Ngân Hàng Thương Mại Cổ Phần Hàng Hải Việt Nam (MSB),https://images.vietnamworks.com/pictureofcompany/42/10763807.png,283
Công ty Cổ phần Kinh Doanh Bất Động Sản Kavi,https://images.vietnamworks.com/pictureofcompany/d4/11368013.jpg,284
Công ty TNHH TMDV Hoàng Giang,https://images.vietnamworks.com/pictureofcompany/b7/11314880.png,285
Công Ty Cổ Phần Xây Dựng Và Thương Mại Puro,https://images.vietnamworks.com/pictureofcompany/d4/11353870.jpg,286
Ngân Hàng TMCP Việt Nam Thương Tín (Vietbank),https://images.vietnamworks.com/pictureofcompany/51/11125363.png,287
Công Ty TNHH Kế Toán Thuế Keytas,https://images.vietnamworks.com/pictureofcompany/07/11376162.png,288
Teltonika EMS,https://images.vietnamworks.com/pictureofcompany/76/11374215.png,289
Công Ty TNHH Công Nghệ Empower SC,https://images.vietnamworks.com/pictureofcompany/f1/11368564.png,290
Công Ty Cổ Phần Tin Học Viễn Thông Petrolimex (PIACOM),https://images.vietnamworks.com/pictureofcompany/60/11147114.png,291
Công Ty CP Tập Đoàn Tonmat,https://images.vietnamworks.com/pictureofcompany/21/11248030.png,292
Speranza,https://images.vietnamworks.com/pictureofcompany/d4/10982089.jpg,293
Chubb Life Vietnam,https://images.vietnamworks.com/pictureofcompany/c2/11247086.png,294
Công Ty TNHH Shoefabrik,https://images.vietnamworks.com/pictureofcompany/9d/11266013.png,295
CÔNG TY TNHH MUJI GLOBAL SOURCING VIỆT NAM,https://images.vietnamworks.com/pictureofcompany/d4/11323913.jpg,296
Golden Asia Media,https://images.vietnamworks.com/pictureofcompany/6d/11167682.png,297
Công Ty Cổ Phần Dược Phẩm Medbolide,https://images.vietnamworks.com/pictureofcompany/ac/10192800.jpg,298
LianLian Global Vietnam,https://images.vietnamworks.com/pictureofcompany/7e/11196273.png,299
Công Ty TNHH Ferroli Asean,https://images.vietnamworks.com/pictureofcompany/9a/10793155.png,300
Olam Global Agri Việt Nam,https://images.vietnamworks.com/pictureofcompany/a5/11157678.png,301
RT Holdings,https://images.vietnamworks.com/pictureofcompany/c2/11187106.png,302
"MSIG Insurance (Vietnam) Co., Ltd.",https://images.vietnamworks.com/pictureofcompany/05/11125388.png,303
Anne Hill Sai Gon Joint Stock Company,,304
Thami Shipping & Airfreight Corp.,https://images.vietnamworks.com/pictureofcompany/28/11251133.png,305
Công Ty Truyền Thông 360 Độ Unimedia,https://images.vietnamworks.com/pictureofcompany/bc/11149383.png,306
Suntory PepsiCo Vietnam Beverage,https://images.vietnamworks.com/pictureofcompany/9c/11236435.png,307
Công Ty TNHH Ezocean Logistics Vietnam,https://images.vietnamworks.com/pictureofcompany/cb/11292319.png,308
Zinc Oxide Corporation Vietnam LLC,https://images.vietnamworks.com/pictureofcompany/ef/11345605.png,309
Vietnam Suzuki Corporation,https://images.vietnamworks.com/pictureofcompany/1f/4332813.gif,310
Saitex International Dong Nai (VN),https://images.vietnamworks.com/pictureofcompany/60/11251043.png,311
Eurofins Vietnam,https://images.vietnamworks.com/pictureofcompany/bf/10237975.png,312
BVBank - Ngân hàng Bản Việt,https://images.careerviet.vn/employer_folders/lot4/97944/155x155/164423logobvbank-01.png,313
Công Ty Cổ Phần Nhà Hoà Bình,https://images.careerviet.vn/employer_folders/lot0/151920/155x155/160746image-1.jpg,314
Nhà máy Sản xuất Dược phẩm GMP EU Long Hậu,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,315
KHUMSUB VIETNAM - VĂN PHÒNG ĐẠI DIỆN CỦA ISTO SEA PTE. LTD. TẠI THÀNH PHỐ HỒ CHÍ MINH,https://images.careerviet.vn/employer_folders/lot6/329596/155x155/215057khumsubroundtransparentwhite.jpg,316
Công Ty Cổ Phần Thời Trang & Mỹ Phẩm Duy Anh (DAFC),https://images.careerviet.vn/employers/17309/155x155/93412dafclogo_goldcolor.jpg,317
Công Ty TNHH Bảo Hiểm Liberty,https://images.careerviet.vn/employer_folders/lot7/223947/155x155/160229logo_liberty-v-06.png,318
Công Ty TNHH Taisun Việt Nam,https://images.careerviet.vn/employers/10511/155x155/103915logotaisunfinal_2022-02.png,319
Công Ty TNHH Maruei Vietnam Precision,https://images.careerviet.vn/employer_folders/lot2/92182/155x155/141137maruei.jpg,320
Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,https://images.careerviet.vn/employer_folders/lot2/123152/155x155/92239logokotagline-01.png,321
Công ty CP Đầu Tư Thương mại Dịch Vụ Du Lịch Quốc Tế Xanh,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,322
Công Ty TNHH XNK Cầu Nối Việt,https://images.careerviet.vn/employer_folders/lot0/103220/155x155/163128logovietconnection.jpg,323
Ngân Hàng TMCP Quân Đội,https://images.careerviet.vn/employer_folders/lot0/99440/155x155/134506mb-logo-main-01.png,324
CÔNG TY TNHH SẢN XUẤT TẬP ĐOÀN ĐẠI VIỆT,https://images.careerviet.vn/employer_folders/lot9/209209/155x155/80849logo.jpg,325
Headhunter HRchannels Group,https://images.careerviet.vn/employer_folders/lot0/152270/155x155/150025logo.png,326
Công ty Cổ phần đầu tư phát triển máy Việt Nam,https://images.careerviet.vn/employer_folders/lot6/307376/155x155/91432logo_vimid.jpg,327
Công ty CP Truyền Thông & Công Nghệ Khải Minh,https://images.careerviet.vn/employer_folders/lot4/324694/155x155/72932images-3.jpg,328
Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,https://images.careerviet.vn/employers/5034/155x155/183523logoslogan-nenxanh-converted.jpg,329
CÔNG TY TNHH THƯƠNG MẠI VÀ XUẤT NHẬP KHẨU PHÚ NHUẬN FOOD,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,330
"Salesforce Group CO., LTD",https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,331
CÔNG TY LITTLE GARDEN - LG CLINIC,https://images.careerviet.vn/employer_folders/lot9/319379/155x155/162546logotimsince2015.png,332
CÔNG TY TNHH SJ INTERNATIONAL FREIGHT (VIỆT NAM),https://images.careerviet.vn/employer_folders/lot2/324782/155x155/84334logo.png,333
Công ty Cổ Phần Dược Phẩm Việt Hà,https://images.careerviet.vn/employer_folders/lot8/180168/155x155/1319182.png,334
Công Ty TNHH Bánh kẹo Art Tango,https://images.careerviet.vn/employers/62771/155x155/134129avt.jpg,335
"HD SAISON Finance Co., Ltd",https://images.careerviet.vn/employer_folders/lot7/127347/155x155/200341logohdsaison.jpg,336
CÔNG TY TNHH Y NHA KHOA 3D,https://images.careerviet.vn/employer_folders/lot2/314002/155x155/135959logo_chinh-thuc-1.png,337
Beta Group,https://images.careerviet.vn/employer_folders/lot4/198754/155x155/135014logobetagroup.jpg,338
CÔNG TY CỔ PHẦN CÔNG NGHIỆP WELDCOM,https://images.careerviet.vn/employer_folders/lot4/219954/155x155/85638maubebaibiendiemdendamcuoithiepmoi.png,339
CÔNG TY TNHH ROHTO-MENTHOLATUM (VIỆT NAM),https://images.careerviet.vn/employer_folders/lot2/231212/155x155/104410rohtologomoi_nentrang.jpg,340
Công ty TNHH Minh Hương P.N.D (thương hiệu thời trang mặc nhà cao cấp Sunfly),https://images.careerviet.vn/employer_folders/lot5/191325/155x155/154616logo-2023_ngang.png,341
HEXAGON - CÔNG TY CỔ PHẦN THIẾT KẾ LỤC GIÁC,https://images.careerviet.vn/employer_folders/lot4/276764/155x155/151232logo-hexagon-new-5-version-03.png,342
HR Vietnam’s ESS Client,https://images.careerviet.vn/employers/1722/155x155/170452hrvn-logocrv.jpg,343
AVERNA VIETNAM COMPANY LIMITED,https://images.careerviet.vn/employers/31067/155x155/84848logoaverna_n.png,344
CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI VÀ DỊCH VỤ HUỲNH ĐỨC,https://images.careerviet.vn/employer_folders/lot8/303778/155x155/172213huynhduc-logo-002.jpg,345
CÔNG TY CỔ PHẦN MÁY CÔNG TRÌNH PHÚC LONG,https://images.careerviet.vn/employer_folders/lot2/249192/155x155/110359capture.png,346
Công ty CP Công nghệ giáo dục Trường học trực tuyến (ONSCHOOL),https://images.careerviet.vn/employer_folders/lot0/260170/155x155/112020onschool_color.png,347
Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),https://images.careerviet.vn/employer_folders/lot8/100878/155x155/111747logonau1-01.png,348
Wanek Furniture,https://images.careerviet.vn/employer_folders/lot7/41007/155x155/131309waneklogo-org.jpg,349
Công Ty Cổ Phần Đầu Tư Thương Mại Quốc Tế Mặt Trời Đỏ,https://images.careerviet.vn/employer_folders/lot8/97688/155x155/92634logo_cb.jpg,350
Công Ty TNHH Bodynits Tiền Giang,https://images.careerviet.vn/employer_folders/lot3/249513/155x155/1020451.png,351
Công Ty TNHH Sơn TOA Việt Nam,https://images.careerviet.vn/employers/9883/155x155/94255logotoa.jpg,352
Fashy - Công Ty TNHH Fashy (Viễn Đông),https://images.careerviet.vn/employer_folders/lot3/331453/155x155/161940logofashy.png,353
CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ ĐẦU TƯ NGỌC AN,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,354
Công Ty TNHH May Thêu Giày An Phước,https://images.careerviet.vn/employer_folders/lot6/2816/155x155/74705logoap.jpg,355
Công Ty CP Đầu Tư IMG,https://images.careerviet.vn/employers/65045/155x155/144833img.png,356
Công ty CP IIG Việt Nam,https://images.careerviet.vn/employer_folders/lot7/87997/155x155/1546375e76a029004bab15f25a2.jpg,357
S.F. EXPRESS LTD.,https://images.careerviet.vn/employer_folders/lot9/226639/155x155/85429logo_2d_color.jpg,358
CÔNG TY TNHH ĐIỆN KHÍ QUỐC QUANG (VIỆT NAM),https://images.careerviet.vn/employer_folders/lot3/235133/155x155/103847ggec-logo.png,359
"GS Battery Vietnam Co., Ltd. (Công ty TNHH Ắc quy GS Việt Nam)",https://images.careerviet.vn/employers/7288/155x155/102409gs_logo_chuan.png,360
Công Ty Cổ Phần Thực Phẩm Tinh Hoa Toàn Cầu,https://images.careerviet.vn/employer_folders/lot9/246239/155x155/93617logocongtynew2022.jpg,361
CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI VÀ SẢN XUẤT CHÍNH PHÁT,https://images.careerviet.vn/employer_folders/lot9/330929/155x155/134940logobamozo.jpg,362
Jotun Paints Vietnam Company Limited,https://images.careerviet.vn/employer_folders/lot6/83506/155x155/174210jotun_12483_29072011.gif,363
Công ty CP XHOME Việt Nam,https://images.careerviet.vn/employer_folders/lot5/197075/155x155/90012logoxhome.jpg,364
CÔNG TY TNHH BLUE ELATION,https://images.careerviet.vn/employer_folders/lot0/238040/155x155/113410logo.png,365
Công ty Cổ phần AIKYA,https://images.careerviet.vn/employer_folders/lot3/261243/155x155/91243logoaikya-newest.png,366
"PEB STEEL BUILDINGS CO., LTD.",https://images.careerviet.vn/employers/4632/155x155/161001horizontal_pebsteel-30yearanniversarylogo.png,367
Công ty Cổ phần CANIFA,https://images.careerviet.vn/employer_folders/lot7/99237/155x155/142131logocanifa07-2019.jpg,368
Công Ty TNHH Nhựa Tân Lập Thành,https://images.careerviet.vn/employer_folders/lot7/237797/155x155/151440logo.jpg,369
Công Ty CP Liên Kết Quốc Tế INTERLINK (Trường Liên Kết Quốc Tế INschool & Ngoại Ngữ Quốc Tế INS ENGLISH & CHINESE),https://images.careerviet.vn/employer_folders/lot9/164109/155x155/154550listca-clogo-03.png,370
Công ty Cổ phần Giải pháp Tự động hóa ETEK,https://images.careerviet.vn/employer_folders/lot2/215442/155x155/160812logo_etek.png,371
CÔNG TY TNHH Quốc Tế Kim Bảo Sơn (Việt Nam),https://images.careerviet.vn/employer_folders/lot5/257815/155x155/172221logo.jpg,372
CÔNG TY CỔ PHẦN KỸ THUẬT MÔI TRƯỜNG THẾ GIỚI XANH,https://images.careerviet.vn/employer_folders/lot2/266282/155x155/111821thegioixanh_logo.png,373
Công Ty Cổ Phần Tập Đoàn Địa Ốc Kim Oanh,https://images.careerviet.vn/employer_folders/lot3/247943/155x155/95703logochinh.jpg,374
Công ty TNHH Kimberly Clark Việt Nam,https://images.careerviet.vn/employer_folders/lot6/268406/155x155/145335logo-congty-kp.png,375
Công Ty Cổ Phần Hai Bốn Bảy,https://images.careerviet.vn/employer_folders/lot9/275359/155x155/115338z3568256203960_b486298bb2a767c210c3c91eedded731.jpg,376
CÔNG TY TRÁCH NHIỆM HỮU HẠN SẢN XUẤT THƯƠNG MẠI XÂY DỰNG CƠ KHÍ VIỆT MINH LONG,https://images.careerviet.vn/employer_folders/lot2/317872/155x155/131415logo.jpg,377
CÔNG TY TNHH SX-TM-DV TÂN TƯỜNG KHANG,https://images.careerviet.vn/employer_folders/lot5/284425/155x155/105327logolon.png,378
DIAG,https://images.careerviet.vn/employer_folders/lot7/239767/155x155/141244logo_diag-final_white.jpg,379
EAST SEA ENERGY ENVIRONMENT COMPANY LIMITED,https://images.careerviet.vn/employer_folders/lot2/252272/155x155/95554z2389102685811_f354232fda078c1fdd1273b3d7d4e1a2.jpg,380
Tổng Công ty Cổ phần Công trình Viettel,https://images.careerviet.vn/employer_folders/lot9/219639/155x155/85835202104_logoquychuan.png,381
ACB - Ngân Hàng TMCP Á Châu,https://images.careerviet.vn/employers/6406/155x155/175305acbmoi.png,382
AADASIA Group,https://images.careerviet.vn/employer_folders/lot4/262744/155x155/90455logoaadasia-2022.jpg,383
Công ty CP Đầu tư Legacy,https://images.careerviet.vn/employer_folders/lot8/314738/155x155/103841logolegacy.jpg,384
Bảo mật,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,385
Công ty cổ phần Tập đoàn Tài Tâm (Tài Tâm Group),https://images.careerviet.vn/employer_folders/lot9/215899/155x155/170828logotaitam.png,386
Innsotech,https://images.careerviet.vn/employer_folders/lot3/251753/155x155/145814innsotech-logo.png,387
CHI NHÁNH CÔNG TY TNHH MỘT THÀNH VIÊN FRAMIS VIỆT NAM TẠI ĐỒNG NAI,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,388
Công ty cổ phần Nafoods Group,https://images.careerviet.vn/employer_folders/lot5/215345/155x155/161908chukymailnafoodsgroup.jpg,389
Công ty CP TMDV Taco Việt Nam - ToCoToCo Bubble Tea,https://images.careerviet.vn/employer_folders/lot7/190857/155x155/111558tocotoco_2020_finallogo-copy-01.png,390
Công Ty CP Giáo Dục Đại Dương,https://images.careerviet.vn/employer_folders/lot8/130588/155x155/153940logooceanedu01.png,391
TÜV SÜD Vietnam,https://images.careerviet.vn/employer_folders/lot3/96823/155x155/155034newlogo.png,392
CareerViet,https://images.careerviet.vn/employers/169/155x155/232621careerviet-logo-withtagline.png,393
Công ty Cổ Phần Giáo Dục German Link,https://images.careerviet.vn/employer_folders/lot1/262721/155x155/81916logovector-03.png,394
CÔNG TY CỔ PHẦN GREEN SPEED,https://images.careerviet.vn/employer_folders/lot1/257581/155x155/161425greenspeed_logo-002.jpg,395
"RHENUS LOGISTICS LTD,.",https://images.careerviet.vn/employer_folders/lot5/219005/155x155/160838rhenus-logo-300dpi-png-hi-res.png,396
BIM Group,https://images.careerviet.vn/employers/52813/155x155/103534logo_bimgroup_1539759048_1539854522_1549964590.png,397
CÔNG TY CP BIA & NGK HẠ LONG,https://images.careerviet.vn/employer_folders/lot0/283720/155x155/151536logo_biahalong_rutgon-01-1.png,398
CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ XÂY DỰNG XUÂN MAI,https://images.careerviet.vn/employer_folders/lot4/309824/155x155/155251logoxmc.jpg,399
Công Ty Cổ Phần Metub Việt Nam,https://images.careerviet.vn/employer_folders/lot5/268725/155x155/174704logo-metub.png,400
Ngân hàng TMCP Phát triển TP.HCM (HDBank),https://images.careerviet.vn/employers/38729/155x155/105848z4182975461500_3189db53b8dcb7a023a60b53a5f09a52-002.jpg,401
ONE GROUP,https://images.careerviet.vn/employer_folders/lot2/278052/155x155/140646logo-one-01.png,402
TẬP ĐOÀN BRG – CÔNG TY CP,https://images.careerviet.vn/employer_folders/lot5/120395/155x155/104438logo_brggroup.png,403
Daikin Air Conditioning (Vietnam) Joint Stock Company,https://images.careerviet.vn/employers/5875/155x155/131726daikin_logo_corporate_color_h.jpg,404
Công ty Cổ phần In Trần Phú,https://images.careerviet.vn/employer_folders/lot7/115567/155x155/152527logotp-new_-002.jpg,405
Hệ thống Phòng khám 315,https://images.careerviet.vn/employer_folders/lot3/296823/155x155/131151315medical.jpg,406
